name,borough,names
P.S. 155 Playground,Manhattan,anne harrison
P.S. 155 Playground,Manhattan,john paca
P.S. 155 Playground,Manhattan,parks
P.S. 155 Playground,Manhattan,mary chew
The Dairy,Manhattan,frederick law olmsted
The Dairy,Manhattan,james lamantia
The Dairy,Manhattan,calvert vaux
The Family,Manhattan,chaim gross
The Family,Manhattan,edward i koch ’ s
The Family,Manhattan,robert laurent
The Family,Manhattan,elie nadelman
Still Hunt,Manhattan,edward kemeys
Still Hunt,Manhattan,hunt
The Obelisk,Manhattan,khedive
The Obelisk,Manhattan,thutmosis iii
The Obelisk,Manhattan,julius caesar
The Obelisk,Manhattan,jacob wrey mould
The Obelisk,Manhattan,cecil b demille
The Tempest,Manhattan,walt disney ’ s
The Tempest,Manhattan,mickey
The Tempest,Manhattan,the mad hatter
The Tempest,Manhattan,william devane
The Tempest,Manhattan,william shakespeare
The Tempest,Manhattan,prospero
The Tempest,Manhattan,james earl jones
The Tempest,Manhattan,milton hebald
The Tempest,Manhattan,joseph papp ’
The Tempest,Manhattan,richard tucker
The Tempest,Manhattan,woody woodpecker
The Tempest,Manhattan,george t delacorte
The Tempest,Manhattan,george c scott
The Tempest,Manhattan,alice in wonderland
The Tempest,Manhattan,bugs bunny
Robert Wagner Greenstreet,Manhattan,robert f wagner junior
Robert Wagner Greenstreet,Manhattan,edward i koch
Robert Wagner Greenstreet,Manhattan,alfred e smith
Robert Wagner Greenstreet,Manhattan,bobby
Robert Wagner Greenstreet,Manhattan,rudolph w giuliani
Sutton Place Park,Manhattan,woody allen ’ s
Sutton Place Park,Manhattan,pietro tacca
Sutton Place Park,Manhattan,effingham b sutton
Sutton Place Park,Manhattan,stanley kingsley ’ s
The Immigrants,Manhattan,luis sanguino
The Immigrants,Manhattan,samuel rudin
Woman&rsquo;s Health Protective Association Fountain,Manhattan,elizabeth cady stanton
Woman&rsquo;s Health Protective Association Fountain,Manhattan,charlotte wilbour
Woman&rsquo;s Health Protective Association Fountain,Manhattan,bruno louis zimm
Woman&rsquo;s Health Protective Association Fountain,Manhattan,susan b anthony
Quisqueya Playground,Manhattan,rudolph w giuliani
Quisqueya Playground,Manhattan,charles c schneider
Quisqueya Playground,Manhattan,wilhelm hildenbrand
Quisqueya Playground,Manhattan,christopher columbus
William Seward Statue,Manhattan,horace greeley
William Seward Statue,Manhattan,winfield s hancock
William Seward Statue,Manhattan,cornelius vanderbilt
William Seward Statue,Manhattan,andrew johnson
William Seward Statue,Manhattan,randolph rogers
William Seward Statue,Manhattan,. fennimore cooper
William Seward Statue,Manhattan,lewis powell  paine
William Seward Statue,Manhattan,ulysses s grant
William Seward Statue,Manhattan,chester a arthur
William Seward Statue,Manhattan,william seward
William Seward Statue,Manhattan,john wilkes booth
William Seward Statue,Manhattan,elijah miller
William Seward Statue,Manhattan,abraham lincoln
William Seward Statue,Manhattan,william l macy
Temperance Fountain,Manhattan,henry d cogswell
Temperance Fountain,Manhattan,hebe
Temperance Fountain,Manhattan,humphrey cogswell
Temperance Fountain,Manhattan,albert bertel thorvaldsen
Triboro Plaza,Manhattan,robert moses
Triboro Plaza,Manhattan,edward a byrne
Triboro Plaza,Manhattan,othmar h ammann
Triboro Plaza,Manhattan,aymar embury ii
Triboro Plaza,Manhattan,franklin d roosevelt
Unisphere,Queens,bernini
Unisphere,Queens,robert moses
Unisphere,Queens,gilmore d clarke ’ s
Unisphere,Queens,william s boice
Unisphere,Queens,william dorwin teague
Unisphere,Queens,michael rapuano
Starr Playground,Queens,robert moses
Starr Playground,Queens,peter stuyvesant
Starr Playground,Queens,ann wyckoff onderdonk
Starr Playground,Queens,hendrick barentz smidt
Starr Playground,Queens,paulus vander ende
Starr Playground,Queens,gertrude onderdonk schoonmaker
Starr Playground,Queens,adrian
Nine Heroes Plaza,Queens,david bruce tucker
Nine Heroes Plaza,Queens,charlemagne
Nine Heroes Plaza,Queens,irwin lewis hoffman
Nine Heroes Plaza,Queens,jacques de longuyon
Nine Heroes Plaza,Queens,maccabeus
Nine Heroes Plaza,Queens,julius caesar
Nine Heroes Plaza,Queens,godfrey of boullion
Nine Heroes Plaza,Queens,carlos ugarte
Nine Heroes Plaza,Queens,hector
Nine Heroes Plaza,Queens,alexander the great
Nine Heroes Plaza,Queens,nicolas bataille
Nine Heroes Plaza,Queens,jeffrey perez
Nine Heroes Plaza,Queens,eduardo paul branes
Nine Heroes Plaza,Queens,carlos alberto pedrosa
Nine Heroes Plaza,Queens,bruce levy
Nine Heroes Plaza,Queens,arthur
Nine Heroes Plaza,Queens,jean-claude esnault
Nine Heroes Plaza,Queens,uldis jack malmanis
Nine Heroes Plaza,Queens,joshua
Woodside Plaza,Queens,john doughty
Woodside Plaza,Queens,john andrew kelly
Woodside Plaza,Queens,benjamin hitchcock
Woodside Plaza,Queens,john kelly
Woodside Plaza,Queens,henry j stern
Mapes Ballfield,Bronx,hiram tarbox
Mapes Ballfield,Bronx,thomas mapes
Mapes Ballfield,Bronx,sarah purrier
Sy Spyler Field,Queens,. arthur cunningham
Sy Spyler Field,Queens,sy spyler
Sy Spyler Field,Queens,robert f wagner
Sy Spyler Field,Queens,sheldon leffler
Sy Spyler Field,Queens,alfred e smith
Sy Spyler Field,Queens,william k vanderbilt jr
Sy Spyler Field,Queens,louis risse
Sy Spyler Field,Queens,susan
Sy Spyler Field,Queens,fiorello h la guardia ’ s
Sy Spyler Field,Queens,frederick newbold lawrence
Sy Spyler Field,Queens,parks
Springfield Park North,Queens,henry j stern
Springfield Park,Queens,guy r brewer
Springfield Park,Queens,juanita e watkins
Sutphin Playground,Queens,david baisley
Sutphin Playground,Queens,robert moses
Sutphin Playground,Queens,henry j stern
Terrace on the Park,Queens,robert moses
Terrace on the Park,Queens,ray monte
Terrace on the Park,Queens,. donald mills
Terrace on the Park,Queens,john kyle
Terrace on the Park,Queens,. gordon lorimer
Sorrentino Recreation Center,Queens,robert moses
Sorrentino Recreation Center,Queens,ezra
Sorrentino Recreation Center,Queens,robert sorrentino
Sorrentino Recreation Center,Queens,richard cornell
Sorrentino Recreation Center,Queens,palmer
Sorrentino Recreation Center,Queens,thomas dongan
PFC Lawrence Strack Meadow,Queens,theresa shannon
PFC Lawrence Strack Meadow,Queens,laurence george e strack
PFC Lawrence Strack Meadow,Queens,lawrence george e strack
PFC Lawrence Strack Meadow,Queens,arthur katzman
PFC Lawrence Strack Meadow,Queens,parks
Frank Principe Park,Queens,robert moses
Frank Principe Park,Queens,maspeth
Frank Principe Park,Queens,virginia grello
Frank Principe Park,Queens,maurice park
Frank Principe Park,Queens,benepe
Frank Principe Park,Queens,henry j stern
Frank Principe Park,Queens,frank principe
Frank Principe Park,Queens,james maurice
Quick Brown Fox Triangle,Queens,karen koslowitz
Quick Brown Fox Triangle,Queens,howe
William F. Moore Park,Queens,louis armstrong
William F. Moore Park,Queens,"joseph lisa , sr"
William F. Moore Park,Queens,james s j novelli
William F. Moore Park,Queens,william f moore
Soldiers Monument,Queens,thomas moore
Soldiers Monument,Queens,daniel draddy
Soldiers Monument,Queens,john g draddy
Veterans Grove,Queens,aleksander
Veterans Grove,Queens,the elmhurst post 298
Veterans Grove,Queens,walentyna janta-po ? czy ? ski
Veterans Grove,Queens,cord meyer
Vincent Daniels Square,Queens,edward i koch
Vincent Daniels Square,Queens,maurice e connolly
Vincent Daniels Square,Queens,john doughty
Vincent Daniels Square,Queens,"vincent daniels , jr"
Vincent Daniels Square,Queens,john andrew kelly
Vincent Daniels Square,Queens,george u harvey
Vincent Daniels Square,Queens,benjamin hitchcock
Vincent Daniels Square,Queens,john kelly
Mapes Pool,Queens,hiram tarbox
Mapes Pool,Queens,thomas mapes
Mapes Pool,Queens,sarah purrier
"George Seuffert, Sr. Bandshell",Queens,"george seuffert , jr"
"George Seuffert, Sr. Bandshell",Queens,seuffert jr ’ s
"George Seuffert, Sr. Bandshell",Queens,"george seuffert , sr"
"George Seuffert, Sr. Bandshell",Queens,john v lindsay
"George Seuffert, Sr. Bandshell",Queens,claire shulman
"George Seuffert, Sr. Bandshell",Queens,john philip sousa
"George Seuffert, Sr. Bandshell",Queens,joseph zoellner
"George Seuffert, Sr. Bandshell",Queens,rudolph w giuliani
"George Seuffert, Sr. Bandshell",Queens,doris
"George Seuffert, Sr. Bandshell",Queens,henry j stern
Triborough Bridge Playgrounds,Queens,robert moses
Triborough Bridge Playgrounds,Queens,edward a byrne
Triborough Bridge Playgrounds,Queens,othmar h ammann
Triborough Bridge Playgrounds,Queens,aymar embury ii
Citi Field,Queens,jackie robinson
Van Wyck Expressway,Queens,robert moses
Van Wyck Expressway,Queens,charles r
Van Wyck Expressway,Queens,theodore roosevelt
Van Wyck Expressway,Queens,van wyck ’ s
Van Wyck Expressway,Queens,richard croker
Van Wyck Expressway,Queens,robert a van wyck
Van Wyck Expressway,Queens,james a burke
Van Wyck Expressway,Queens,seth low
Veteran Square,Queens,woodrow wilson
Veteran Square,Queens,dwight d eisenhower
Veteran Square,Queens,rudolph w giuliani
Veteran Square,Queens,francis ferdinand
Reiff Playground,Queens,francis doughty
Reiff Playground,Queens,claire shulman
Reiff Playground,Queens,andrew j reiff
Wayanda Park,Queens,robert moses
Wayanda Park,Queens,robert von ezdorf
Wayanda Park,Queens,w
Wayanda Park,Queens,archie spigner
Wayanda Park,Queens,. eliot
Trolley Car Triangle,Queens,willie mays
Trolley Car Triangle,Queens,ray brown
Trolley Car Triangle,Queens,ray bryant
Trolley Car Triangle,Queens,harry belafonte
Trolley Car Triangle,Queens,charlie shavers
Trolley Car Triangle,Queens,charles “ honi ” coles
Trolley Car Triangle,Queens,' the say hey kid '
Trolley Car Triangle,Queens,cord meyer
Trolley Car Triangle,Queens,ella fitzgerald
St. Gregory's Park,Manhattan,stephen s wise
St. Gregory's Park,Manhattan,. gregory i
St. Gregory's Park,Manhattan,babe ruth
St. Gregory's Park,Manhattan,james j walker
The Pilgrim,Manhattan,alexander holley
The Pilgrim,Manhattan,horace greeley
The Pilgrim,Manhattan,william earl dodge
The Pilgrim,Manhattan,henry ward beecher
The Pilgrim,Manhattan,roscoe conkling
The Pilgrim,Manhattan,john quincy adams ward
The Pilgrim,Manhattan,daniel chester french
The Pilgrim,Manhattan,richard morris hunt
Sherman Square,Manhattan,joseph e johnston
Sherman Square,Manhattan,robert e lee
Sherman Square,Manhattan,william tecumseh sherman
Sherman Square,Manhattan,john sherman
Tudor Grove Playground,Manhattan,grosvenor atterbury
Tudor Grove Playground,Manhattan,ebenezer howard
Tudor Grove Playground,Manhattan,fred f french
Tudor Grove Playground,Manhattan,olmsted
Tudor Grove Playground,Manhattan,andrew s eristoff
Tudor Grove Playground,Manhattan,. douglas ives
Walloon Settlers Monument,Manhattan,alfred e smith
Walloon Settlers Monument,Manhattan,jesse de forest
Walloon Settlers Monument,Manhattan,henry bacon
Sutton Parks,Manhattan,bronka novak
Sutton Parks,Manhattan,henry j stern
Sutton Parks,Manhattan,c
Sutton Parks,Manhattan,adam
Sutton Parks,Manhattan,. virginia fields
Sutton Parks,Manhattan,effingham b sutton
Sutton Parks,Manhattan,stanley kingsley ’ s
Sutton Parks,Manhattan,. gifford miller
Clara Coffey Park,Manhattan,morgans
Clara Coffey Park,Manhattan,clara coffey
Clara Coffey Park,Manhattan,marian cruger coffin
Clara Coffey Park,Manhattan,warren manning ’ s
Clara Coffey Park,Manhattan,cynthia wiley
Clara Coffey Park,Manhattan,albert stewart
Clara Coffey Park,Manhattan,clara stimson coffey
Clara Coffey Park,Manhattan,abraham beame
Clara Coffey Park,Manhattan,vanderbilts
Clara Coffey Park,Manhattan,alice ireys
Clara Coffey Park,Manhattan,ellen biddle shipman
Clara Coffey Park,Manhattan,effingham b sutton
Clara Coffey Park,Manhattan,stanley kingsley ’ s
Thomas Moore Statue,Manhattan,john g draddy
Thomas Moore Statue,Manhattan,thomas moore
Thomas Moore Statue,Manhattan,thomas little
Thomas Moore Statue,Manhattan,dennis b sheahan
Thomas Moore Statue,Manhattan,lord byron
Highbridge Park,Bronx,benjamin altman
Highbridge Park,Bronx,wendell foster
Herald Square  -  the New York Herald,Manhattan,james gordon bennett
Bowling Green - Peregrine Falcons in New York City,Manhattan,peale
Greeley Square - the New York Tribune,Manhattan,alexander doyle
Greeley Square - the New York Tribune,Manhattan,horace greeley
Fort Washington Park - Peregrine Falcons in New York City,Manhattan,peale
Rev. Linnette C. Williamson Memorial Park,Manhattan,robert f kennedy
Rev. Linnette C. Williamson Memorial Park,Manhattan,thomas p f hoving
Rev. Linnette C. Williamson Memorial Park,Manhattan,robert f wagner
Rev. Linnette C. Williamson Memorial Park,Manhattan,john v lindsay
Rev. Linnette C. Williamson Memorial Park,Manhattan,linnette c williamson
Rev. Linnette C. Williamson Memorial Park,Manhattan,jacob javits
Rev. Linnette C. Williamson Memorial Park,Manhattan,jacob m kaplan
Rev. Linnette C. Williamson Memorial Park,Manhattan,"whitney north seymour , jr"
The U.S.S. Maine National Monument,Manhattan,william randolph hearst
The U.S.S. Maine National Monument,Manhattan,attillio
The U.S.S. Maine National Monument,Manhattan,attilio piccirilli
The U.S.S. Maine National Monument,Manhattan,. van buren magonigle
The U.S.S. Maine National Monument,Manhattan,abraham lincoln
Pulitzer Fountain,Manhattan,joseph pulitzer
Pulitzer Fountain,Manhattan,isidore konti
Pulitzer Fountain,Manhattan,orazio piccirilli
Pulitzer Fountain,Manhattan,thomas hastings
Pulitzer Fountain,Manhattan,karl gruppe
Pulitzer Fountain,Manhattan,pomona
Pulitzer Fountain,Manhattan,karl bitter
Pulitzer Fountain,Manhattan,william randolph hearst ’ s
Straus Monument,Manhattan,evarts tracy
Straus Monument,Manhattan,nathan
Straus Monument,Manhattan,augustus lukeman
Straus Monument,Manhattan,ida blun
Straus Monument,Manhattan,lazarus straus
Straus Monument,Manhattan,audrey munson
Straus Monument,Manhattan,samuel 1 : 23
Straus Monument,Manhattan,isidor straus
Straus Monument,Manhattan,strauses
Wireless Operators Monument,Manhattan,karl braun
Wireless Operators Monument,Manhattan,guglielmo marchese marconi
Wireless Operators Monument,Manhattan,jack phillips
Wireless Operators Monument,Manhattan,willa cather
Wild Boar,Manhattan,bill clinton
Wild Boar,Manhattan,hugh trumbull adams
Wild Boar,Manhattan,pietro tacca
Wild Boar,Manhattan,blumberg
Wild Boar,Manhattan,peter pan
Wild Boar,Manhattan,ann butter
Wild Boar,Manhattan,levine
Victor Herbert Statue,Manhattan,therese
Victor Herbert Statue,Manhattan,edmund thomas quinn
Victor Herbert Statue,Manhattan,theodore thomas
Victor Herbert Statue,Manhattan,walter h herrick
Victor Herbert Statue,Manhattan,edgar allen poe
Victor Herbert Statue,Manhattan,arthur hammerstein
Victor Herbert Statue,Manhattan,irving berlin
Victor Herbert Statue,Manhattan,thomas eakins
Victor Herbert Statue,Manhattan,victor herbert
Victor Herbert Statue,Manhattan,anton seidl
Victor Herbert Statue,Manhattan,arthur s middleton
Victor Herbert Statue,Manhattan,ella
Victor Herbert Statue,Manhattan,james j walker
Hope Sculpture,Manhattan,maynard gerber
Hope Sculpture,Manhattan,agnes adachi
Hope Sculpture,Manhattan,nane annan
Hope Sculpture,Manhattan,hope
Hope Sculpture,Manhattan,hilel storch
Hope Sculpture,Manhattan,victoria
Hope Sculpture,Manhattan,ulla kraitz
Hope Sculpture,Manhattan,rudolph w giuliani
Hope Sculpture,Manhattan,gustav kraitz
Hope Sculpture,Manhattan,raoul wallenberg
Hope Sculpture,Manhattan,marcus storch
Hope Sculpture,Manhattan,krister stendahl
Hope Sculpture,Manhattan,.
Hope Sculpture,Manhattan,dag sebastian ahlander
Hope Sculpture,Manhattan,elie wiesel
Hope Sculpture,Manhattan,henry j stern
Hope Sculpture,Manhattan,kofi annan
Tigress and Cubs Statue,Manhattan,antoine-louis barye
Tigress and Cubs Statue,Manhattan,francois rude
Tigress and Cubs Statue,Manhattan,auguste nicolas cain
Tigress and Cubs Statue,Manhattan,duke charles of brunswick
Tigress and Cubs Statue,Manhattan,christophe fratin
Tigress and Cubs Statue,Manhattan,pierre jules mene
Tigress and Cubs Statue,Manhattan,samuel f b morse
Greenstreet by Riverside Church - Peregrine Falcons in New York City,Manhattan,peale
Park Avenue Malls - Peregrine Falcons in New York City,Manhattan,peale
Riverside Park,Manhattan,robert moses
Riverside Park,Manhattan,william r martin
Riverside Park,Manhattan,calvert vaux
Riverside Park,Manhattan,gilmore clarke
Riverside Park,Manhattan,samuel parsons
Riverside Park,Manhattan,ronnie m eldridge
Riverside Park,Manhattan,frederick law olmsted
Riverside Park,Manhattan,stanley e michels
Riverside Park,Manhattan,clinton lloyd
William Earl Dodge,Manhattan,alexander holley
William Earl Dodge,Manhattan,horace greeley
William Earl Dodge,Manhattan,william earl dodge
William Earl Dodge,Manhattan,henry ward beecher
William Earl Dodge,Manhattan,sculptor
William Earl Dodge,Manhattan,john quincy adams ward
William Earl Dodge,Manhattan,roscoe conkling
William Earl Dodge,Manhattan,richard morris hunt
Tudor Grove Playground,Manhattan,grosvenor atterbury
Tudor Grove Playground,Manhattan,ebenezer howard
Tudor Grove Playground,Manhattan,fred f french
Tudor Grove Playground,Manhattan,olmsted
Tudor Grove Playground,Manhattan,andrew s eristoff
Tudor Grove Playground,Manhattan,. douglas ives
West 186th Street Basketball Court,Manhattan,bio nicer
West 186th Street Basketball Court,Manhattan,guillermo linares
West 186th Street Basketball Court,Manhattan,rudy frias
Wards Island Park,Manhattan,robert moses ’
Wards Island Park,Manhattan,wards
Wards Island Park,Manhattan,jaspar
Wards Island Park,Manhattan,bartholomew ward
Simon Bolivar Statue,Manhattan,warren g harding
Simon Bolivar Statue,Manhattan,. de las cora
Simon Bolivar Statue,Manhattan,sally james farnham
Simon Bolivar Statue,Manhattan,jose marti
Simon Bolivar Statue,Manhattan,giovanni turinni
Simon Bolivar Statue,Manhattan,jose de san martin
Simon Bolivar Statue,Manhattan,simon bolivar
Simon Bolivar Statue,Manhattan,fiorello h laguardia
Soldiers' and Sailors' Monument,Manhattan,arthur a stoughton
Soldiers' and Sailors' Monument,Manhattan,theodore roosevelt
Soldiers' and Sailors' Monument,Manhattan,charles w
Soldiers' and Sailors' Monument,Manhattan,paul e duboy
Spirit Playground,Queens,august heckscher
Spirit Playground,Queens,henry j stern
Spirit Playground,Queens,robert f wagner
MacDonald Park,Queens,horatio n squires
MacDonald Park,Queens,frederick backus
MacDonald Park,Queens,henry macdonald
MacDonald Park,Queens,thomas f harvey
MacDonald Park,Queens,frederic de henwood
MacDonald Park,Queens,george upton harvey
MacDonald Park,Queens,gerald macdonald
MacDonald Park,Queens,george backus
Wallenberg Square,Queens,gustav kraitz
Wallenberg Square,Queens,raoul wallenberg
Wallenberg Square,Queens,raoul gustav wallenberg
Wallenberg Square,Queens,elie wiesel
Wallenberg Square,Queens,victoria
Midland Malls,Queens,robert moses
Strawberry Fields,Manhattan,paul mccartney
Strawberry Fields,Manhattan,john lennon
Strawberry Fields,Manhattan,beatles
Strawberry Fields,Manhattan,julian
Strawberry Fields,Manhattan,bruce kelly
Strawberry Fields,Manhattan,calvert vaux
Strawberry Fields,Manhattan,ringo starr
Strawberry Fields,Manhattan,henry j hardenbergh
Strawberry Fields,Manhattan,mark david chapman
Strawberry Fields,Manhattan,cynthia
Strawberry Fields,Manhattan,george harrison
Strawberry Fields,Manhattan,sean
Strawberry Fields,Manhattan,henry j stern
Strawberry Fields,Manhattan,frederick law olmsted
Strawberry Fields,Manhattan,richard starkey
Strawberry Fields,Manhattan,yoko ono
Verdi Monument,Manhattan,christopher columbus
Verdi Monument,Manhattan,aida
Verdi Monument,Manhattan,james h fleetwood
Verdi Monument,Manhattan,dante alighieri
Verdi Monument,Manhattan,harry b fleetwood
Verdi Monument,Manhattan,giuseppe garibaldi
Verdi Monument,Manhattan,lynden miller
Verdi Monument,Manhattan,pasquale civiletti
Verdi Monument,Manhattan,otello
Verdi Monument,Manhattan,leonora
Verdi Monument,Manhattan,giovanni da verazzano
Verdi Monument,Manhattan,carlo barsotti
Verdi Monument,Manhattan,giuseppe fortunino francesco verdi
Verdi Monument,Manhattan,falstaff
William T. Stead Memorial,Manhattan,william t stead
William T. Stead Memorial,Manhattan,george james frampton
George Washington Acccompanied by Fame and Valor,Manhattan,alexander stirling calder
George Washington Acccompanied by Fame and Valor,Manhattan,george washington
George Washington Acccompanied by Fame and Valor,Manhattan,stanford white
George Washington Acccompanied by Fame and Valor,Manhattan,hermon atkins macneil
George Washington Acccompanied by Fame and Valor,Manhattan,rudolph w giuliani
George Washington Acccompanied by Fame and Valor,Manhattan,hermon macneil
George Washington Accompanied by Wisdom and Justice,Manhattan,alexander stirling calder
George Washington Accompanied by Wisdom and Justice,Manhattan,stanford white
George Washington Accompanied by Wisdom and Justice,Manhattan,george washington
George Washington Accompanied by Wisdom and Justice,Manhattan,alexander calder
George Washington Accompanied by Wisdom and Justice,Manhattan,rudolph w giuliani
Alley Pond Park - Osprey in New York City,Queens,robert moses
Alley Pond Park - Osprey in New York City,Queens,fiorello la guardia
Ridgewood War Memorial,Queens,anton schaaf
Ridgewood War Memorial,Queens,helmle
Ridgewood War Memorial,Queens,corbett
Willow Lake Trail,Queens,tarzan
Willow Lake Trail,Queens,johnnie weismuller
Socrates Sculpture,Queens,athena
Socrates Sculpture,Queens,stamatios p lykos
Socrates Sculpture,Queens,anthony frudakis
Socrates Sculpture,Queens,aristotle
Socrates Sculpture,Queens,sophocles
Socrates Sculpture,Queens,socrates
Willow Lake Playground,Queens,horatio n squires
Willow Lake Playground,Queens,frederick backus
Willow Lake Playground,Queens,robert moses ’
Willow Lake Playground,Queens,george backus
Winfield War Memorial,Queens,winfield scott
Winfield War Memorial,Queens,james s j novelli
Playground One Forty Six (CXLVI),Queens,robert moses
Playground One Forty Six (CXLVI),Queens,louis risse
Rachel Carson Playground,Queens,julia harrison
Rachel Carson Playground,Queens,john f kennedy
Rachel Carson Playground,Queens,rachel carson
Rachel Carson Playground,Queens,rachel louise carson
Seagirt Avenue Wetlands,Queens,fowler
Seaside Playground,Queens,robert moses
Seaside Playground,Queens,ezra
Seaside Playground,Queens,james remsen
Seaside Playground,Queens,richard cornell
Seaside Playground,Queens,thomas dongan
Seaside Playground,Queens,henry j stern
Seaside Playground,Queens,john palmer
Long Island Motor Parkway,Queens,willie k ’
Long Island Motor Parkway,Queens,robert moses
Long Island Motor Parkway,Queens,john russell pope
Long Island Motor Parkway,Queens,william ‘ willie ’ k vanderbilt ii
Long Island Motor Parkway,Queens,cornelius vanderbilt
Triassic Playground,Queens,morton povman
Triassic Playground,Queens,louis paul jonas
Triassic Playground,Queens,friedrich august von alberti
Torsney Playground,Queens,lou lodati
Torsney Playground,Queens,walter mccaffrey
Torsney Playground,Queens,john d sabini
Torsney Playground,Queens,herbert lehman
Torsney Playground,Queens,george f torsney
Torsney Playground,Queens,foster l mccaffrey
Torsney Playground,Queens,michael j abel
Torsney Playground,Queens,jerome x o ’ donovan
Torsney Playground,Queens,howard golden
Torsney Playground,Queens,walter wendell
Torsney Playground,Queens,katherine doyle
Invictus Triangle,Queens,william earnest henley
Invictus Triangle,Queens,william ernest henley
Invictus Triangle,Queens,joseph lister
Invictus Triangle,Queens,tennyson
Invictus Triangle,Queens,robert lewis stevenson
Invictus Triangle,Queens,anna boyle
Firemen&rsquo;s Memorial,Manhattan,lajos kossuth
Firemen&rsquo;s Memorial,Manhattan,eleanor roosevelt
Firemen&rsquo;s Memorial,Manhattan,william mckinley
Firemen&rsquo;s Memorial,Manhattan,henry c potter
Firemen&rsquo;s Memorial,Manhattan,samuel tilden
Firemen&rsquo;s Memorial,Manhattan,william gaynor
Firemen&rsquo;s Memorial,Manhattan,attilio piccirilli
Firemen&rsquo;s Memorial,Manhattan,. van buren magonigle
Firemen&rsquo;s Memorial,Manhattan,franz sigel
Firemen&rsquo;s Memorial,Manhattan,frederick law olmsted
Firemen&rsquo;s Memorial,Manhattan,isidor straus
Firemen&rsquo;s Memorial,Manhattan,charles a kruger
Firemen&rsquo;s Memorial,Manhattan,audrey munson
Firemen&rsquo;s Memorial,Manhattan,joan of arc
Civic Virtue,Queens,frederick macmonnies
Civic Virtue,Queens,angelina crane
Civic Virtue,Queens,james s t stranhan
Civic Virtue,Queens,stanford white
Civic Virtue,Queens,parks
Harding Park,Bronx,schieffelins
Harding Park,Bronx,warren g harding
Harding Park,Bronx,robert moses ’ s
Harding Park,Bronx,wampage
Harding Park,Bronx,lelands
Harding Park,Bronx,haydee rosario
Harding Park,Bronx,fernando ferrer
Harding Park,Bronx,lynches
Harding Park,Bronx,ludlows
Harding Park,Bronx,thomas higgs
Harding Park,Bronx,thomas cornell
Harding Park,Bronx,isaac clason
Grove Hill Playground,Bronx,henry purdy
Grove Hill Playground,Bronx,morris
Grove Hill Playground,Bronx,william carr
Grove Hill Playground,Bronx,henry j stern
Grove Hill Playground,Bronx,henry p de graaf
Mount Eden Malls,Bronx,rachel eden
Mount Eden Malls,Bronx,henderson
Mount Eden Malls,Bronx,henry j stern
Luna Park Houses Playground,Brooklyn,frederick thompson
"Louis Valentino, Jr. Park and Pier",Brooklyn,"louis j valentino , jr"
"Louis Valentino, Jr. Park and Pier",Brooklyn,"louis valentino , jr"
Charles Stover Bench,Manhattan,stanton coit
Charles Stover Bench,Manhattan,robert moses
Charles Stover Bench,Manhattan,fiorello h la guardia
Charles Stover Bench,Manhattan,ardolph l kline
Charles Stover Bench,Manhattan,john h finley
Charles Stover Bench,Manhattan,lillian wald
Charles Stover Bench,Manhattan,charles bunstein stover
Sherman Monument,Manhattan,joseph e johnston
Sherman Monument,Manhattan,robert e lee
Sherman Monument,Manhattan,william tecumseh sherman
Sherman Monument,Manhattan,john sherman
Sherman Monument,Manhattan,henry maxwell
Sherman Monument,Manhattan,harriette  “ hettie ”  eugenia anderson
Sherman Monument,Manhattan,admiral farragut
Sherman Monument,Manhattan,davida johnson
Sherman Monument,Manhattan,charles mckim
Sherman Monument,Manhattan,augustus saint-gaudens ’ s
Holy Cow Playground,Queens,scooter
Holy Cow Playground,Queens,robert moses ’ s
Holy Cow Playground,Queens,phil rizzuto
Holy Cow Playground,Queens,isaac peck
Holy Cow Playground,Queens,sheldon s leffler
Holy Cow Playground,Queens,philip francis rizzuto
Holy Cow Playground,Queens,rudolph w giuliani
Holy Cow Playground,Queens,henry j stern
Holy Cow Playground,Queens,casey stengel
Fagan Square,Queens,john kearns
Fagan Square,Queens,frank farrell fagan
Jackie Robinson Parkway,Queens,robert moses
Jackie Robinson Parkway,Queens,calvert vaux
Jackie Robinson Parkway,Queens,frederick law olmsted
Jackie Robinson Parkway,Queens,robinson
John Adams Playground,Queens,george washington
John Adams Playground,Queens,the atlas of
John Adams Playground,Queens,john adams
John Adams Playground,Queens,abigail smith
John Adams Playground,Queens,rudolph w giuliani
John Adams Playground,Queens,thomas jefferson
John Adams Playground,Queens,john quincy adams
John Adams Playground,Queens,benjamin franklin
Long Island Expressway,Queens,thomas e dewey
Long Island Expressway,Queens,robert moses
Lily Brown Playground,Manhattan,robert moses
Lily Brown Playground,Manhattan,stanley michels
Lily Brown Playground,Manhattan,lily brown
Rockefeller Fountain,Bronx,william rockefeller
Rockefeller Fountain,Bronx,sebastiano mondolfo
Rockefeller Fountain,Bronx,biagio catella
Carl Maria Von Weber Statue,Brooklyn,richard wagner
Carl Maria Von Weber Statue,Brooklyn,michael haydn
Carl Maria Von Weber Statue,Brooklyn,henry baerer ’ s
Carl Maria Von Weber Statue,Brooklyn,wolfgang amadeus mozart
Carl Maria Von Weber Statue,Brooklyn,carl maria friedrich ernst von weber
Carl Maria Von Weber Statue,Brooklyn,chester beach
Carl Maria Von Weber Statue,Brooklyn,duke eugen of wurttemberg
